"id","aircaft_event_id","company_id","airline_id","company_name","occurrence_date","dt","occurrence_title","description","occurrence_title_eng","investigation_status_id","investigation_status_name","event_type_id","occurrence_type_id","occurrence_type_name","event_type_title","aircraft_id","aircraft_number","aircraft_type_id","aircraft_type_name","airport_id","airport_name","airport","icao","iata","flight_number","actual_leg_id","occurrence_code_id","occurrence_code_code","occurrence_code_name","classificator_id","classificator_name","classificator_code","adrep_code_id","adrep_code_name","operating_phase_id","detection_phase_id","operating_phase_name","phase","risk_assessment","risk_index","participants_occurrence","occurrence_description","desc_occurrence_investig","causes","comment_eng","conclusion","factor_id","factor","factor_name","factor_title","order_number","date_approval","downtime","replacement_units","cargo_condition","description_costs","airport_charges","travel_expenses","flight_another_aircraft","travel_expenses_le_fc","cov_damage_third_org","expenses_delivery","purchase_spare_parts","work_replacing_pki","work_restore_pki","materials_not_pki","carrying_out_repairs","additional_works","potential_damage","potential_damage_desc","claimed_loss","amounts_paid","grounds_for_events","recommendations","corrective_actions","is_active","is_virtual","is_actual","is_was_external_investiagation","was_external_investiagation","weight","weight_id","rm_weight_id","weight_code","rm_weight_code","weight_name","rm_weight_name","probability_id","rm_probability_id","probability_code","rm_probability_code","probability_name","rm_probability_name","left_pilot_management","add_user_id","add_date","costs_eliminating","time_day_id","time_day_name","utc_time","local_time","is_caa_notification","is_customer_notification","factor_causing_event_id","factor_causing_event_code","factor_causing_event_name","dept_organization","without_damage","risk_index_text","weather_cond_id","weather_cond_name","event_risk_index"
"23","23",1,1,"company_skylight","2023-12-11 00:00:00","2023-12-11 00:00:00","При взлете позднее включение автомата тяги (на скорости более 60 knots)","При взлете позднее включение автомата тяги (на скорости более 60 knots)",NULL,NULL,NULL,1,1,"deviation","deviation","7","RA-73533","342","aircraft_type_342",NULL,NULL,NULL,NULL,NULL,"73533",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,23,23,"Набор заданной высоты","Набор заданной высоты",NULL,"0.16",NULL,NULL,NULL,NULL,NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N","N","Y","N",0,"1",8,8,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",7334,"2023-12-11 14:18:14.003122","0",NULL,NULL,NULL,NULL,"N","N",NULL,NULL,NULL,NULL,"Y","0.16",NULL,NULL,NULL
"20","20",1,1,"company_skylight","2023-10-05 00:00:00","2023-10-05 00:00:00","При заходе на посадку экипажем из-за установки ручки управления закрылков в промежуточное положение (между 9 и 22 градусами) было допущено уменьшение скорости с закрылками 9 градусов ниже 160 KIAS","При заходе на посадку экипажем из-за установки ручки управления закрылков в промежуточное положение (между 9 и 22 градусами) было допущено уменьшение скорости с закрылками 9 градусов ниже 160 KIAS",NULL,NULL,NULL,2,2,"precursor","precursor","6","RA-02752","3","aircraft_type_3","42524","БИШКЕК","БИШКЕК","UCFM","FRU","02752",NULL,"398","170229","СОЗДАНИЕ ПОСАДОЧНОЙ КОНФИГУРАЦИИ НА ГЛИССАДЕ (ЗА ИСКЛЮЧЕНИЕМ СЛУЧАЕВ, ПРЕДУСМОТРЕННЫХ РЛЭ)",NULL,NULL,NULL,NULL,NULL,40,40,"Заход на посадку","Заход на посадку",NULL,"0.08",NULL,NULL,NULL,"Данное Авиационное Событие произошло из-за недостаточного контроля со стороны экипажа выпуска и проверки выпуска механизации крыла в посадочное положение, а именно на угол 22 градуса. Ручка выбора положения закрылков была перемещена с положения 9 градусов, но не дошла до положения 22 градуса оставшись в промежуточном положении. Cогласно SOPM EMB-135BJ, PF подает команду ""LANDING GEAR DOWN, FLAPS 22"", на что PM выпускает шасси и механизацию крыла без дополнительного ответа и последующей проверки. Проверка посадочной конфигурации ВС происходит только во время выполнения карты контрольной проверки перед посадкой (Before Landing Checklist), что и было выполнено экипажем заблаговременно, но не исключило выход за пределы допустимой скорости полета с закрылками в положении 9 градусов.",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"0.1",9,9,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",7334,"2023-10-09 11:15:26.240074","0",NULL,NULL,NULL,NULL,"N","N",522,"404Z9","неправильная эксплуатация",NULL,"Y","0.08",NULL,NULL,NULL
"25","25",1,1,"company_skylight","2024-01-16 00:00:00","2024-01-16 00:00:00","При заходе на посадку возможно кратковременное превышение скорости VREF более чем на 10 узлов ниже 500ft AGL и приземление на удалении более 800м от торца.","При заходе на посадку возможно кратковременное превышение скорости VREF более чем на 10 узлов ниже 500ft AGL и приземление на удалении более 800м от торца.",NULL,NULL,NULL,2,2,"precursor","precursor","6","RA-02752","3","aircraft_type_3","23825","МОСКВА / ВНУКОВО","МОСКВА / ВНУКОВО","UUWW","VKO","LSK-2752",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,40,"Заход на посадку","Заход на посадку",NULL,"0.12",NULL,NULL,NULL,"Вызвано сдвигом ветра на прямой в связи с постоянно ухудшающейся погодой на а/д Внуково. Безопасности полёта ничего не угрожало, тк самолёт покинул ВПП 24 по рд А10 (за 1200м до конца ВПП) при этом используя реверс в положении малый газ и штатное торможение.

Согласно полученным Результатам обработки полетной информации 0002-03 от 14.01.2024 г. отклонения в технике пилотирования выявлены не были. Максимальная скорость Vref составила 140 узлов при расчетных 131 kt, высота пролета ВС от торца ВПП до точки касания составила 778 м., что менее 800 м. 

Считаю, что действия PF по предоставлению информации о возможных отклонениях в технике пилотирования верны, это показывает, что экипаж выполняет свои функции пилотирования и контроля пилотирования грамотно, согласно SOPM и выявляет возможные отклонения с учетом сложных фактических метеоусловий.",NULL,NULL,3,3,"environment","environment",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N","N","Y","N",0,"0.1",7,7,NULL,NULL,NULL,NULL,9,9,NULL,NULL,NULL,NULL,"N",7334,"2024-01-16 14:37:33.28213","0",NULL,NULL,NULL,NULL,"N","N",160,"40","ЭКИПАЖ ВС",NULL,"Y","0.12",NULL,NULL,NULL
"32","32",1,1,"company_skylight","2024-04-20 00:00:00","2024-04-20 00:00:00","Превышена максимально допустимая скорость (160 knots) без перебалансировки после взлета в наборе высоты","Превышена максимально допустимая скорость (160 knots) без перебалансировки после взлета в наборе высоты",NULL,NULL,NULL,2,2,"precursor","precursor","6","RA-02752","3","aircraft_type_3","39588","ОРЕНБУРГ","ОРЕНБУРГ","UWOO","REN","2752",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,18,18,"Начальный набор высоты","Начальный набор высоты",NULL,"0.24",NULL,NULL,NULL,"Было получено объяснение обстоятельств отклонения у пилотирующего пилота. Полнота ответа не обеспечила понимания причины допущенного отклонения. Принято решение провести дополнительное занятие с пилотирующим членом экипажа с привлечением Старшего пилота-инструктора по типу ВС и Начальника ЛМО. Дополнительное ТО не предусмотрено",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"0.1",7,7,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",7334,"2024-04-25 13:00:13.746296","0",NULL,NULL,NULL,NULL,"N","N",NULL,NULL,NULL,NULL,"Y","0.24",NULL,NULL,NULL
"30","30",1,1,"company_skylight","2024-03-19 00:00:00","2024-03-19 00:00:00","При выполнении рейса по маршруту Бишкек-Внуково, на эшелоне 400, после пролета точки MOF произошла полная потеря сигнала GPS с постоянным увеличением погрешности точности (шифта) IRS и срабатыванием сигнализации близости земли.","При выполнении рейса по маршруту Бишкек-Внуково, на эшелоне 400, после пролета точки MOF произошла полная потеря сигнала GPS с постоянным увеличением погрешности точности (шифта) IRS и срабатыванием сигнализации близости земли.",NULL,NULL,NULL,1,1,"deviation","deviation","6","RA-02752","3","aircraft_type_3",NULL,NULL,NULL,NULL,NULL,"LSK2752",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,22,"Полет по маршруту","Полет по маршруту",NULL,"0.08",NULL,NULL,NULL,"Управление автопилотом lateral mode было переключено из NAV в HDG для удерживания предыдущего курса полета и отключена сигнализация GPWS в связи с ложным ее срабатыванием. Экипаж доложил о потере сигнала GPS диспетчеру УВД и запросил «векторение» для продолжения полета на аэродром назначения. Посадка в аэропорту Внуково была произведена безопасно",NULL,NULL,3,3,"environment","environment",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"1",9,9,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",7334,"2024-03-21 12:53:30.893648","0",NULL,NULL,NULL,NULL,"N","N",NULL,NULL,NULL,NULL,"Y","0.08",NULL,NULL,NULL
"27","27",1,1,"company_skylight","2024-02-19 00:00:00","2024-02-19 00:00:00","Не выполнена предполетная проверка радиовысотомера","Не выполнена предполетная проверка радиовысотомера",NULL,NULL,NULL,1,1,"deviation","deviation","2262","RA-25354","362","aircraft_type_362","44491","Бодайбо","Бодайбо",NULL,NULL,"25354",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,2,2,"Запуск двигателей","Запуск двигателей",NULL,"0.16","Агалаков Иван Иванович",NULL,NULL,"Из объяснений экипажа данная проверка проводилась в полном объеме. Назначен тренаж по действиям с арматурой кабины при выполнении предполетной подготовки. При выполнении следующих рейсах выполнить раздельную проверку для выяснения причин.",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N","N","Y","N",0,"1",8,8,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",7334,"2024-02-21 13:10:58.671278","0",NULL,NULL,NULL,NULL,"N","N",7762,"MASHINE","УТОЧНЯЮЩИЕ ХАРАКТЕРИСТИКИ ФАКТОРОВ ТЕХНИКИ",NULL,"Y","0.16",NULL,NULL,NULL
"26","26",1,1,"company_skylight","2024-01-05 00:00:00","2024-01-05 00:00:00","Не использование реверса тяги после посадки в DWC","Не использование реверса тяги после посадки в DWC",NULL,NULL,NULL,1,1,"deviation","deviation","7","RA-73533","342","aircraft_type_342","38892","АЛЬ МАКТУМ/АЛЬ МАКТУМ МЕЖД.","АЛЬ МАКТУМ/АЛЬ МАКТУМ МЕЖД.","OMDW","DWC","73533",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,59,59,"Посадка","Посадка",NULL,"0.16",NULL,NULL,NULL,"Семейство Глобал посадка без реверса
Событие: посадка в OMDW 5 января 2024
PF Сердюк А. Н. 
PM Шныпко Д. М. 
Посадка в аэропорту Аль Мактум без реверса не является нарушением эксплуатации ВС BD-700 , либо ослаблением БП по следующим  причинам:
	1.	Согласно РПП п. 6.5.4.77 использование реверса не является обязательным. 
	2.	Раздел AFM LIMITATIONS SYSTEMS Подраздел G. также не устанавливает такие ограничения. 
	3.	Отсутствовали отказы техники, лимитирующие не использование реверса. 
	4.	Погодные условия и состояние ВПП не препятствовали посадке без реверса. 
	5.	Согласно ORH1 PERF-3-13, посадочная дистанция без реверса увеличивается на коэффициент 1,17, что при рассчитанных данных для данной посадки составляло около 6000 футов. 
	6.	LDA для полосы 12 составляет 14764 футов, что превышает необходимую посадочную дистанцию более, чем вдвое. 
	7.	Диспетчер Вышки Аль Мактум попросил освобождение полосы по РД V16, которая находиться в конце второй половины ВПП. 
На основании вышеизложенной информации решение об не использовании реверса не создавало угрозу БП.",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N","N","Y","N",0,"1",8,8,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",7334,"2024-01-29 17:21:50.795468","0",NULL,NULL,NULL,NULL,"N","N",NULL,NULL,NULL,NULL,"Y","0.16",NULL,NULL,NULL
"41","41",1,1,"company_skylight","2024-07-16 00:00:00","2024-07-16 00:00:00","Срабатывание сигнализация GEAR о неудачной попытке выпуска шасси","Срабатывание сигнализация GEAR о неудачной попытке выпуска шасси",NULL,NULL,NULL,2,2,"precursor","precursor","2422","RA-73538","342","aircraft_type_342","23200","МАХАЧКАЛА/УЙТАШ","МАХАЧКАЛА/УЙТАШ","URML","MCX","3538",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,59,59,"Посадка","Посадка",NULL,"0.08",NULL,NULL,NULL,"Заход на посадку выполнялся по правилам ПВП и высота стабилизации в данном случае составляет 500 ft. Экипаж действовал в рамках прописанных нормальных процедур. В данном случае возможно срабатывание сигнализации ""GEAR"" при высоте по радиовысотомеру ниже 1000 ft и вертикальной скорости более 400 ft. (FCOM Vol.2 p. 03-10-16).",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"0.1",9,9,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"Y",7334,"2024-07-29 14:03:56.15958","0",NULL,NULL,NULL,NULL,"N","N",NULL,NULL,NULL,NULL,"Y","0.08",NULL,NULL,NULL
"33","33",1,1,"company_skylight","2024-04-20 00:00:00","2024-04-20 00:00:00","Превышена максимально допустимая скорость (160 knots) без перебалансировки после взлета в наборе высоты/","Превышена максимально допустимая скорость (160 knots) без перебалансировки после взлета в наборе высоты/",NULL,NULL,NULL,2,2,"precursor","precursor","6","RA-02752","3","aircraft_type_3","22968","УФА","УФА","UWUU","UFA","2752",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,18,18,"Начальный набор высоты","Начальный набор высоты",NULL,"0.24",NULL,NULL,NULL,"Повторное отклонение в технике пилотирования в двух последовательных полетах. Принято решение провести дополнительное занятие с пилотирующим членом экипажа. Дополнительное ТО не предусмотрено.",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"0.1",7,7,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",7334,"2024-04-25 13:05:46.044996","0",NULL,NULL,NULL,NULL,"N","N",NULL,NULL,NULL,NULL,"Y","0.24",NULL,NULL,NULL
"28","28",1,1,"company_skylight","2024-02-22 00:00:00","2024-02-22 00:00:00","При уходе на 2-й круг не убраны шасси","При уходе на 2-й круг не убраны шасси",NULL,NULL,NULL,2,2,"precursor","precursor","6","RA-02752","3","aircraft_type_3","23825","МОСКВА / ВНУКОВО","МОСКВА / ВНУКОВО","UUWW","VKO","02752",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,55,"Уход на второй круг","Уход на второй круг",NULL,"0.16",NULL,NULL,NULL,"Уход на второй круг был выполнен по команде диспетчера вышки с высоты 1146ft. По команде диспетчера экипаж занял высоту 2200ft и изменил курс для повторного захода на посадку. Вариант ухода на второй круг с высоты выше высоты стабилизации (без уборки шасси и установления РУД на взлетный режим (detent)  оговаривался экипажем на предпосадочном инструктаже (approach briefing). Действия экипажа считаю верными из-за небольшой разницы текущей и занимаемой высоты, что позволило выполнить уход на второй круг безопасно, без резких эволюций в показаниях вариометра, что привело уменьшению значений продольной перегрузки.",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N","N","Y","N",0,"0.1",8,8,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",7334,"2024-03-19 12:20:09.439182","0",NULL,NULL,NULL,NULL,"N","N",160,"40","ЭКИПАЖ ВС",NULL,"Y","0.16",NULL,NULL,NULL
"35","35",1,1,"company_skylight","2024-06-04 00:00:00","2024-06-04 00:00:00","Не выполнена предполетная проверка радиовысотомера
Отключение левого генератора в полете
Отключение правого генератора в полете","Не выполнена предполетная проверка радиовысотомера
Отключение левого генератора в полете
Отключение правого генератора в полете",NULL,NULL,NULL,1,1,"deviation","deviation","2262","RA-25354","362","aircraft_type_362","44491","Бодайбо","Бодайбо",NULL,NULL,"25354",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,4,4,"Опробование двигателей","Опробование двигателей",NULL,"0.16",NULL,NULL,NULL,"04.06.24г  производились процедуры опробования двигателей с целью регулировки соосности НВ и  работы автоматики ВС. Полная проверка оборудования производилась перед первым запуском. В дальнейшем не задействованное оборудование для данных процедур не включалось. Факты проверки радиовысотомера А-037, возможно проверить по дополнительным материалам по диаграммам дешифрирования ОК где отобразиться отклонения стрелки на заданную высоту в районе 14-15м и по записям звуковых переговоров, где прозвучит характерный звук при срабатывание Ноп. Запросив опыт по данной ситуации в других АК с аналогичными ВС, следуют комментарии что данная проблема существует и у них на регулярной основе из-за некорректного алгоритма записываемой информации на БУР. Учет данной ошибки не ведется в виду плавающего дефекта который заложен производителем.",NULL,NULL,2,2,"hardware","hardware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N","N","Y","N",0,"1",6,6,NULL,NULL,NULL,NULL,9,9,NULL,NULL,NULL,NULL,"N",7334,"2024-06-05 12:22:31.162447","0",NULL,NULL,NULL,NULL,"N","N",7762,"MASHINE","УТОЧНЯЮЩИЕ ХАРАКТЕРИСТИКИ ФАКТОРОВ ТЕХНИКИ",NULL,"Y","0.16",NULL,NULL,NULL
"34","34",1,1,"company_skylight","2024-04-28 00:00:00","2024-04-28 00:00:00","В полете обороты N2 левого двигателя меньше 76% при наличии обледенения","В полете обороты N2 левого двигателя меньше 76% при наличии обледенения",NULL,NULL,NULL,2,2,"precursor","precursor","2422","RA-73538","342","aircraft_type_342",NULL,NULL,NULL,NULL,NULL,"LSK3538",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,22,22,"Полет по маршруту","Полет по маршруту",NULL,"0.16",NULL,NULL,NULL,"При выполнении снижения для захода на посадку на ВС RA-73538 28/04/2024г. экипажем было допущено установка режима ниже 76% при наличии сообщения на EICAS ICE. Экипаж не придал этому значения по причине визуальной оценки состояния передней кромки крыла(Отсутствие отложений льда и инея) и отсутствия условий, вызывающих образования инея и льда на критических поверхностях ВС. По процедурам BD-700 экипаж имеет право на установку режима ниже указанных значений, но только на финальных этапах захода на посадку из условий прогретости передней кромки крыла. В данном случае отсутствие отложений инея или льда оценивалось только визуально.",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"0.1",8,8,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",7334,"2024-05-08 10:25:49.329574","0",NULL,NULL,NULL,NULL,"N","N",NULL,NULL,NULL,NULL,"Y","0.16",NULL,NULL,NULL
"44","44",1,1,"company_skylight","2024-09-06 00:00:00","2024-09-06 00:00:00","На послеполетном осмотре обнаружено повреждение законцовок двух лопастей несущего винта","На послеполетном осмотре обнаружено повреждение законцовок двух лопастей несущего винта",NULL,NULL,NULL,4,4,"aviation_incident","aviation_incident","3","RA-07331","2","aircraft_type_2","23200","МАХАЧКАЛА/УЙТАШ","МАХАЧКАЛА/УЙТАШ","URML","MCX","7331",NULL,"528","170298","ПРОЧИЕ СОБЫТИЯ",NULL,NULL,NULL,NULL,NULL,15,15,"Взлет","Взлет",NULL,"0.24",NULL,NULL,NULL,NULL,NULL,NULL,3,3,"environment","environment",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"1",8,8,NULL,NULL,NULL,NULL,7,7,NULL,NULL,NULL,NULL,"Y",7334,"2024-09-11 15:16:29.172345","0",NULL,NULL,NULL,NULL,"N","N",NULL,NULL,NULL,NULL,"N","0.24",NULL,NULL,NULL
"36","36",1,1,"company_skylight","2024-06-08 00:00:00","2024-06-08 00:00:00","Скорость полета с закрылками в положении 6 град больше максимальной 210 knots","Скорость полета с закрылками в положении 6 град больше максимальной 210 knots",NULL,NULL,NULL,2,2,"precursor","precursor","2422","RA-73538","342","aircraft_type_342","24207","ГОРНО-АЛТАЙСК","ГОРНО-АЛТАЙСК","UNBG","RGK","3538",NULL,"365","170223","ОТКЛОНЕНИЕ ОТ ЛЕТНЫХ ОГРАНИЧЕНИЙ",NULL,NULL,NULL,NULL,NULL,40,40,"Заход на посадку","Заход на посадку",NULL,"0.08",NULL,NULL,NULL,"Причина в отклонении от требований SOP в части контроля скорости со стороны двух пилотов, PF И PM и не учета ими наличия положительного trend vector при переводе ручки управления механизацией крыла. Выполнены работы по осмотру ВС",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"0.1",9,9,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",7334,"2024-06-18 10:28:30.231693","0",NULL,NULL,NULL,NULL,"N","N",160,"40","ЭКИПАЖ ВС",NULL,"Y","0.08",NULL,NULL,NULL
"46","46",1,1,"company_skylight","2024-09-30 00:00:00","2024-09-30 00:00:00","Возврат на аэродром вылета FRU после срабатывания сигнализации WARNING CABIN ALT","Возврат на аэродром вылета FRU после срабатывания сигнализации WARNING CABIN ALT",NULL,NULL,NULL,4,4,"aviation_incident","aviation_incident","7","RA-73533","342","aircraft_type_342","42524","БИШКЕК","БИШКЕК","UCFM","FRU","LSK3533",NULL,"510","170260","РАЗГЕРМЕТИЗАЦИЯ ВС",NULL,NULL,NULL,NULL,NULL,23,23,"Набор заданной высоты","Набор заданной высоты",NULL,"0.08",NULL,NULL,NULL,"Срабатывание сигнализации «CABIN ALT» произошло по причине неполного закрытия вентиляционного клапана входной двери.
Вероятной причиной некорректной работы вентиляционного клапана явилась разрегулировка кинематического механизма управления клапаном",NULL,NULL,2,2,"hardware","hardware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","Y",1,"1",9,9,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"Y",7334,"2024-10-01 14:12:21.161494","0",NULL,NULL,NULL,NULL,"Y","N",NULL,NULL,NULL,NULL,"N","0.08",1,"ПМУ",NULL
